Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2008,1,25,5,1816,1815,1936,1950,WN,1137,N250WN,80,95,67,-14,1,MHT,BWI,377,5,8,0,,0,NA,NA,NA,NA,NA
2008,1,25,5,2119,2115,2228,2220,WN,3145,N704SW,69,65,58,8,4,MSY,HOU,303,3,8,0,,0,NA,NA,NA,NA,NA
2008,1,25,5,846,850,1049,1100,WN,1256,N412WN,123,130,113,-11,-4,MSY,MDW,825,5,5,0,,0,NA,NA,NA,NA,NA
2008,1,25,5,2119,2030,2238,2150,WN,107,N720WN,79,80,64,48,49,OAK,SNA,371,5,10,0,,0,9,0,0,0,39
2008,1,25,5,1905,1850,1948,1930,WN,1274,N327SW,103,100,85,18,15,OKC,DEN,495,9,9,0,,0,1,0,3,0,14
2008,1,25,5,1028,1020,1237,1230,WN,1221,N652SW,69,70,53,7,8,ONT,PHX,325,6,10,0,,0,NA,NA,NA,NA,NA
2008,1,25,5,1515,1520,1748,1755,WN,2449,N661SW,153,155,138,-7,-5,PBI,PHL,951,5,10,0,,0,NA,NA,NA,NA,NA
2008,1,25,5,748,750,803,805,WN,1564,N302SW,75,75,61,-2,-2,PHX,ONT,325,4,10,0,,0,NA,NA,NA,NA,NA
2008,1,25,5,1517,1510,1530,1515,WN,1047,N409WN,73,65,51,15,7,PHX,SAN,304,3,19,0,,0,7,0,8,0,0
2008,1,25,5,1822,1820,1822,1825,WN,2712,N491WN,60,65,50,-3,2,PHX,SAN,304,3,7,0,,0,NA,NA,NA,NA,NA
2008,1,25,5,1644,1645,1720,1720,WN,3919,N211WN,96,95,79,0,-1,RDU,BNA,443,5,12,0,,0,NA,NA,NA,NA,NA
2008,1,25,5,1251,1250,1429,1410,WN,1609,N223WN,218,200,192,19,1,SAT,LAX,1210,21,5,0,,0,0,0,19,0,0
2008,1,25,5,1325,1325,1446,1445,WN,1539,N494WN,261,260,243,1,0,SDF,LAS,1624,5,13,0,,0,NA,NA,NA,NA,NA
2008,1,25,5,706,705,906,910,WN,3513,N360SW,120,125,99,-4,1,SDF,TPA,727,4,17,0,,0,NA,NA,NA,NA,NA
2008,1,25,5,1855,1835,2008,2000,WN,1573,N245WN,73,85,53,8,20,SLC,DEN,391,7,13,0,,0,NA,NA,NA,NA,NA
2008,1,25,5,1118,1100,1245,1225,WN,2269,N671SW,87,85,72,20,18,SMF,SAN,480,3,12,0,,0,1,0,2,0,17
2008,1,25,5,1729,1715,1857,1840,WN,3228,N201LV,88,85,76,17,14,SNA,SMF,404,5,7,0,,0,5,0,3,0,9
2008,1,25,5,647,650,736,740,WN,1607,N343SW,109,110,96,-4,-3,TPA,BNA,612,5,8,0,,0,NA,NA,NA,NA,NA
2008,1,25,5,2011,2015,2216,2230,WN,364,N294WN,125,135,112,-14,-4,TPA,CMH,829,4,9,0,,0,NA,NA,NA,NA,NA
2008,1,26,6,1959,1905,2142,2040,WN,789,N616SW,163,155,151,62,54,ABQ,OAK,889,4,8,0,,0,54,0,8,0,0
2008,1,26,6,1442,1445,1610,1625,WN,1567,N284WN,148,160,130,-15,-3,BDL,BNA,852,9,9,0,,0,NA,NA,NA,NA,NA
2008,1,26,6,1011,1000,1205,1155,WN,2978,N676SW,114,115,102,10,11,BHM,HOU,570,2,10,0,,0,NA,NA,NA,NA,NA
2008,1,26,6,1534,1535,1630,1635,WN,1002,N214WN,56,60,42,-5,-1,BUR,LAS,223,7,7,0,,0,NA,NA,NA,NA,NA
2008,1,26,6,946,945,1044,1050,WN,3947,N481WN,58,65,47,-6,1,BUR,SJC,296,3,8,0,,0,NA,NA,NA,NA,NA
2008,1,26,6,1842,1845,1927,1945,WN,768,N229WN,105,120,92,-18,-3,BWI,BNA,588,5,8,0,,0,NA,NA,NA,NA,NA
2008,1,26,6,1725,1705,1956,1955,WN,3747,N686SW,151,170,143,1,20,BWI,RSW,919,2,6,0,,0,NA,NA,NA,NA,NA
2008,1,26,6,1112,1110,1225,1230,WN,2387,N641SW,73,80,62,-5,2,CMH,PHL,405,4,7,0,,0,NA,NA,NA,NA,NA
2008,1,26,6,658,700,804,800,WN,1379,N367SW,66,60,42,4,-2,GEG,SEA,224,7,17,0,,0,NA,NA,NA,NA,NA
2008,1,26,6,921,920,1016,1020,WN,5,N528SW,55,60,46,-4,1,HOU,HRL,276,2,7,0,,0,NA,NA,NA,NA,NA
2008,1,26,6,1242,1230,1417,1400,WN,243,N376SW,155,150,140,17,12,JAX,HOU,816,3,12,0,,0,0,0,5,0,12
2008,1,26,6,1002,955,1106,1055,WN,1495,N232WN,64,60,44,11,7,LAS,SNA,226,4,16,0,,0,NA,NA,NA,NA,NA
2008,1,26,6,850,850,1420,1440,WN,2199,N742SW,210,230,195,-20,0,LAX,MDW,1750,5,10,0,,0,NA,NA,NA,NA,NA
2008,1,26,6,1438,1430,1713,1715,WN,928,N380SW,95,105,80,-2,8,LAX,SLC,590,3,12,0,,0,NA,NA,NA,NA,NA
2008,1,26,6,916,915,1027,1035,WN,2182,N338SW,71,80,56,-8,1,LAX,SMF,373,4,11,0,,0,NA,NA,NA,NA,NA
2008,1,26,6,649,650,829,830,WN,12,N608SW,160,160,150,-1,-1,MCO,HOU,848,2,8,0,,0,NA,NA,NA,NA,NA
2008,1,26,6,1358,1355,1628,1635,WN,326,N234WN,90,100,80,-7,3,MSY,FLL,673,4,6,0,,0,NA,NA,NA,NA,NA
2008,1,26,6,1233,1230,1339,1335,WN,359,N781WN,66,65,52,4,3,OAK,BUR,325,4,10,0,,0,NA,NA,NA,NA,NA
2008,1,26,6,1100,1105,1200,1205,WN,523,N900WN,60,60,50,-5,-5,SJC,BUR,296,2,8,0,,0,NA,NA,NA,NA,NA
2008,1,26,6,1432,1430,1539,1530,WN,112,N650SW,127,120,111,9,2,SLC,LAX,590,9,7,0,,0,NA,NA,NA,NA,NA
2008,1,26,6,1135,1135,1425,1430,WN,3828,N468WN,170,175,155,-5,0,TPA,MHT,1204,4,11,0,,0,NA,NA,NA,NA,NA
2008,1,26,6,831,835,1050,1105,WN,148,N654SW,139,150,124,-15,-4,TPA,PHL,920,5,10,0,,0,NA,NA,NA,NA,NA
2008,1,27,7,956,955,1041,1045,WN,1852,N507SW,45,50,33,-4,1,BNA,BHM,177,3,9,0,,0,NA,NA,NA,NA,NA
2008,1,27,7,1739,1740,1846,1845,WN,570,N635SW,67,65,49,1,-1,BWI,BUF,281,2,16,0,,0,NA,NA,NA,NA,NA
2008,1,27,7,1944,1930,2047,2035,WN,2620,N606SW,63,65,49,12,14,BWI,BUF,281,3,11,0,,0,NA,NA,NA,NA,NA
2008,1,27,7,2116,2105,2216,2215,WN,2788,N355SW,60,70,50,1,11,DAL,MAF,319,3,7,0,,0,NA,NA,NA,NA,NA
2008,1,27,7,1445,1445,1715,1715,WN,544,N261WN,270,270,256,0,0,DTW,PHX,1671,5,9,0,,0,NA,NA,NA,NA,NA
2008,1,27,7,21,2120,254,5,WN,904,N671SW,93,105,78,169,181,LAX,SLC,590,5,10,0,,0,0,0,0,0,169
2008,1,27,7,1130,1135,1236,1235,WN,27,N600WN,66,60,55,1,-5,MAF,DAL,319,3,8,0,,0,NA,NA,NA,NA,NA
2008,1,27,7,1103,1055,1244,1235,WN,99,N394SW,161,160,143,9,8,MCO,HOU,848,3,15,0,,0,NA,NA,NA,NA,NA
2008,1,27,7,1402,1345,1425,1405,WN,1377,N346SW,83,80,68,20,17,PHX,LAX,370,6,9,0,,0,6,0,3,0,11
2008,1,27,7,1052,1045,1308,1305,WN,503,N727SW,136,140,106,3,7,PIT,MCO,834,4,26,0,,0,NA,NA,NA,NA,NA
2008,1,27,7,2036,2020,2307,2320,WN,2549,N427WN,151,180,137,-13,16,PVD,MCO,1073,5,9,0,,0,NA,NA,NA,NA,NA
2008,1,27,7,1415,1305,1532,1425,WN,3163,N277WN,77,80,60,67,70,SAN,SJC,417,5,12,0,,0,0,0,15,0,52
2008,1,27,7,904,905,927,925,WN,1495,N778SW,83,80,68,2,-1,SLC,LAS,368,6,9,0,,0,NA,NA,NA,NA,NA
2008,1,27,7,2039,2000,2158,2120,WN,2624,N249WN,79,80,62,38,39,SMF,LAX,373,6,11,0,,0,7,0,0,0,31
2008,1,27,7,917,920,948,950,WN,2471,N438WN,91,90,73,-2,-3,TUS,LAX,451,7,11,0,,0,NA,NA,NA,NA,NA
2008,1,28,1,1943,1945,2053,2055,WN,361,N239WN,70,70,54,-2,-2,BUR,OAK,325,11,5,0,,0,NA,NA,NA,NA,NA
2008,1,28,1,1029,1015,1136,1130,WN,542,N437WN,67,75,53,6,14,BWI,CLE,314,5,9,0,,0,NA,NA,NA,NA,NA
2008,1,28,1,1040,1040,1159,1205,WN,186,N374SW,79,85,68,-6,0,DAL,MCI,461,4,7,0,,0,NA,NA,NA,NA,NA
2008,1,28,1,1448,1435,1606,1550,WN,892,N311SW,78,75,58,16,13,DEN,ABQ,349,3,17,0,,0,0,0,3,0,13
2008,1,28,1,1952,1955,2108,2110,WN,3399,N440LV,136,135,124,-2,-3,HOU,ABQ,759,4,8,0,,0,NA,NA,NA,NA,NA
2008,1,28,1,1532,1530,1634,1630,WN,3241,N315SW,62,60,45,4,2,HOU,MSY,303,4,13,0,,0,NA,NA,NA,NA,NA
2008,1,28,1,559,600,656,700,WN,3495,N387SW,57,60,43,-4,-1,LAS,LAX,236,6,8,0,,0,NA,NA,NA,NA,NA
2008,1,28,1,2201,2120,NA,5,WN,904,N673AA,NA,105,NA,NA,41,LAX,SLC,590,NA,8,0,,1,NA,NA,NA,NA,NA
2008,1,28,1,1930,1915,2103,2045,WN,2788,N606SW,93,90,81,18,15,MCI,DAL,461,4,8,0,,0,15,0,3,0,0
2008,1,28,1,2144,2150,2253,2305,WN,288,N450WN,69,75,56,-12,-6,MCI,MDW,405,5,8,0,,0,NA,NA,NA,NA,NA
2008,1,28,1,2029,2020,2327,2305,WN,1460,N228WN,178,165,164,22,9,MCO,MHT,1142,3,11,0,,0,4,0,13,0,5
2008,1,28,1,650,650,813,825,WN,1376,N348SW,83,95,61,-12,0,MHT,BWI,377,4,18,0,,0,NA,NA,NA,NA,NA
2008,1,28,1,1141,1130,1410,1410,WN,2821,N352SW,89,100,74,0,11,MSY,MCO,550,7,8,0,,0,NA,NA,NA,NA,NA
2008,1,28,1,704,700,1004,1015,WN,2546,N312SW,120,135,109,-11,4,OAK,ABQ,889,4,7,0,,0,NA,NA,NA,NA,NA
2008,1,28,1,927,930,1111,1110,WN,1479,N341SW,104,100,90,1,-3,OAK,PDX,543,3,11,0,,0,NA,NA,NA,NA,NA
2008,1,28,1,1944,1950,2028,2040,WN,1251,N390SW,44,50,34,-12,-6,ORF,BWI,159,3,7,0,,0,NA,NA,NA,NA,NA
2008,1,28,1,2004,1945,2341,2310,WN,2543,N325SW,157,145,118,31,19,PHX,OMA,1037,2,37,0,,0,0,0,12,0,19
2008,1,28,1,1817,1820,1939,2000,WN,177,N510SW,82,100,49,-21,-3,PIT,PHL,267,4,29,0,,0,NA,NA,NA,NA,NA
2008,1,28,1,2053,2050,2202,2205,WN,2876,N477WN,69,75,57,-3,3,RDU,PHL,336,5,7,0,,0,NA,NA,NA,NA,NA
2008,1,28,1,1245,1235,1354,1350,WN,622,N232WN,69,75,57,4,10,RNO,LAS,345,3,9,0,,0,NA,NA,NA,NA,NA
2008,1,28,1,1938,1850,2052,2015,WN,1516,N734SA,74,85,58,37,48,RNO,LAX,390,5,11,0,,0,5,0,0,0,32
2008,1,28,1,1306,1300,1751,1755,WN,351,N222WN,165,175,151,-4,6,SAN,HOU,1312,5,9,0,,0,NA,NA,NA,NA,NA
2008,1,28,1,1130,1120,1306,1250,WN,3056,N395SW,96,90,73,16,10,SAN,SFO,447,5,18,0,,0,0,0,6,0,10
2008,1,28,1,2122,1955,2324,2205,WN,1597,N736SA,62,70,53,79,87,SAN,TUS,367,2,7,0,,0,0,0,0,0,79
2008,1,28,1,1609,1610,1752,1815,WN,987,N246LV,103,125,89,-23,-1,SDF,MCO,718,6,8,0,,0,NA,NA,NA,NA,NA
2008,1,28,1,1150,1150,1746,1800,WN,2437,N251WN,236,250,222,-14,0,SEA,BNA,1977,4,10,0,,0,NA,NA,NA,NA,NA
2008,1,28,1,1322,1320,1517,1520,WN,809,N224WN,115,120,92,-3,2,SEA,OAK,671,7,16,0,,0,NA,NA,NA,NA,NA
2008,1,28,1,1114,1115,1302,1325,WN,150,N464WN,108,130,91,-23,-1,SEA,SJC,697,2,15,0,,0,NA,NA,NA,NA,NA
2008,1,28,1,826,830,951,955,WN,1300,N737JW,85,85,64,-4,-4,SFO,LAS,414,4,17,0,,0,NA,NA,NA,NA,NA
2008,1,28,1,823,820,952,945,WN,3595,N656SW,89,85,68,7,3,SFO,SAN,447,3,18,0,,0,NA,NA,NA,NA,NA
2008,1,28,1,2133,2125,13,10,WN,2022,N773SA,100,105,87,3,8,SJC,PHX,621,4,9,0,,0,NA,NA,NA,NA,NA
2008,1,28,1,1158,1140,1312,1255,WN,1141,N234WN,74,75,64,17,18,SJC,SAN,417,2,8,0,,0,0,0,0,0,17
2008,1,29,2,1243,1240,1550,1555,WN,369,N484WN,307,315,296,-5,3,BWI,PHX,1999,5,6,0,,0,NA,NA,NA,NA,NA
2008,1,29,2,707,710,831,830,WN,1399,N460WN,84,80,68,1,-3,CMH,PHL,405,5,11,0,,0,NA,NA,NA,NA,NA
2008,1,29,2,1101,1100,1147,1145,WN,3244,N793SA,106,105,92,2,1,DAL,ELP,562,3,11,0,,0,NA,NA,NA,NA,NA
2008,1,29,2,1748,1725,1952,1910,WN,39,N615SW,124,105,110,42,23,HOU,BNA,670,7,7,0,,0,0,0,19,0,23
2008,1,29,2,1206,1205,1409,1430,WN,1757,N607SW,123,145,110,-21,1,HOU,MDW,937,3,10,0,,0,NA,NA,NA,NA,NA
2008,1,29,2,1310,1310,1412,1415,WN,1758,N705SW,62,65,47,-3,0,LAS,BUR,223,1,14,0,,0,NA,NA,NA,NA,NA
2008,1,29,2,1633,1640,2242,2210,WN,1363,N420WN,249,210,223,32,-7,LAS,MDW,1521,12,14,0,,0,0,0,32,0,0
2008,1,29,2,1924,1905,13,15,WN,2001,N609SW,169,190,158,-2,19,LAX,MCI,1363,5,6,0,,0,NA,NA,NA,NA,NA
2008,1,29,2,2110,2110,2318,2320,WN,710,N446WN,68,70,53,-2,0,LAX,PHX,370,3,12,0,,0,NA,NA,NA,NA,NA
2008,1,29,2,1803,1800,1955,2010,WN,1322,N795SW,112,130,102,-15,3,MCO,BWI,787,3,7,0,,0,NA,NA,NA,NA,NA
2008,1,29,2,1417,1420,1619,1625,WN,1640,N616SW,182,185,171,-6,-3,MCO,SAT,1040,4,7,0,,0,NA,NA,NA,NA,NA
2008,1,29,2,717,720,854,900,WN,1473,N641SW,157,160,143,-6,-3,MCO,STL,880,3,11,0,,0,NA,NA,NA,NA,NA
2008,1,29,2,1905,1910,2100,2110,WN,3761,N278WN,115,120,100,-10,-5,OAK,GEG,723,4,11,0,,0,NA,NA,NA,NA,NA
2008,1,29,2,1700,1700,1809,1815,WN,1860,N312SW,69,75,51,-6,0,OAK,LAX,337,6,12,0,,0,NA,NA,NA,NA,NA
2008,1,29,2,1537,1540,1701,1700,WN,1096,N683SW,84,80,75,1,-3,ONT,SMF,389,4,5,0,,0,NA,NA,NA,NA,NA
2008,1,29,2,1348,1350,1509,1505,WN,3226,N311SW,81,75,71,4,-2,ONT,SMF,389,4,6,0,,0,NA,NA,NA,NA,NA
2008,1,29,2,1725,1730,1829,1855,WN,2028,N509SW,64,85,49,-26,-5,PHL,MHT,290,4,11,0,,0,NA,NA,NA,NA,NA
2008,1,29,2,1635,1555,1642,1555,WN,1112,N731SA,67,60,47,47,40,PHX,LAS,256,8,12,0,,0,0,0,7,0,40
2008,1,29,2,1315,1255,1313,1300,WN,3777,N424WN,58,65,45,13,20,PHX,LAS,256,5,8,0,,0,NA,NA,NA,NA,NA
2008,1,29,2,645,645,704,705,WN,1333,N639SW,79,80,62,-1,0,PHX,LAX,370,7,10,0,,0,NA,NA,NA,NA,NA
2008,1,29,2,1347,1305,1619,1545,WN,459,N611SW,92,100,80,34,42,RNO,PHX,601,5,7,0,,0,0,0,0,0,34
2008,1,29,2,1129,1130,1234,1225,WN,495,N734SA,65,55,42,9,-1,SEA,GEG,224,8,15,0,,0,NA,NA,NA,NA,NA
2008,1,29,2,558,600,749,805,WN,218,N273WN,111,125,98,-16,-2,SEA,OAK,671,5,8,0,,0,NA,NA,NA,NA,NA
2008,1,29,2,847,850,959,1005,WN,723,N481WN,72,75,53,-6,-3,SJC,LAX,308,8,11,0,,0,NA,NA,NA,NA,NA
2008,1,29,2,1150,1150,1538,1535,WN,1949,N365SW,168,165,144,3,0,SLC,STL,1156,4,20,0,,0,NA,NA,NA,NA,NA
2008,1,29,2,711,715,815,825,WN,906,N235WN,64,70,53,-10,-4,SMF,BUR,358,1,10,0,,0,NA,NA,NA,NA,NA
2008,1,29,2,1836,1835,1956,1955,WN,1828,N207WN,80,80,66,1,1,SNA,OAK,371,6,8,0,,0,NA,NA,NA,NA,NA
2008,1,29,2,726,730,948,1000,WN,1430,N728SW,142,150,130,-12,-4,TPA,PHL,920,5,7,0,,0,NA,NA,NA,NA,NA
2008,1,30,3,1956,2000,2044,2055,WN,2713,N272WN,48,55,38,-11,-4,AUS,DAL,189,3,7,0,,0,NA,NA,NA,NA,NA
2008,1,30,3,1636,1640,1745,1750,WN,1832,N289CT,69,70,56,-5,-4,BDL,BWI,283,4,9,0,,0,NA,NA,NA,NA,NA
2008,1,30,3,1849,1850,1943,1950,WN,707,N459WN,54,60,39,-7,-1,BWI,ISP,220,3,12,0,,0,NA,NA,NA,NA,NA
2008,1,30,3,957,955,1202,1200,WN,34,N625SW,125,125,111,2,2,BWI,JAX,663,5,9,0,,0,NA,NA,NA,NA,NA
2008,1,30,3,1524,1505,1608,1555,WN,3490,N349SW,44,50,30,13,19,BWI,ORF,159,3,11,0,,0,NA,NA,NA,NA,NA
2008,1,30,3,645,645,755,755,WN,1198,N370SW,70,70,58,0,0,DAL,AMA,324,5,7,0,,0,NA,NA,NA,NA,NA
2008,1,30,3,654,655,813,830,WN,3749,N429WN,79,95,67,-17,-1,DAL,BHM,587,3,9,0,,0,NA,NA,NA,NA,NA
2008,1,30,3,1333,1330,1427,1425,WN,30,N617SW,54,55,41,2,3,HOU,DAL,239,4,9,0,,0,NA,NA,NA,NA,NA
2008,1,30,3,1440,1440,1946,2010,WN,120,N412WN,186,210,166,-24,0,LAS,BNA,1588,6,14,0,,0,NA,NA,NA,NA,NA
2008,1,30,3,1009,1010,1631,1645,WN,815,N742SW,202,215,179,-14,-1,LAS,IND,1591,7,16,0,,0,NA,NA,NA,NA,NA
2008,1,30,3,1552,1550,1708,1715,WN,3334,N692SW,76,85,64,-7,2,LAS,RNO,345,3,9,0,,0,NA,NA,NA,NA,NA
2008,1,30,3,1733,1730,1846,1845,WN,3761,N743SW,73,75,61,1,3,LAX,OAK,337,6,6,0,,0,NA,NA,NA,NA,NA
2008,1,30,3,1627,1625,1847,1840,WN,1320,N278WN,80,75,62,7,2,LAX,PHX,370,8,10,0,,0,NA,NA,NA,NA,NA
2008,1,30,3,1454,1455,1944,1940,WN,656,N313SW,170,165,138,4,-1,LAX,SAT,1210,2,30,0,,0,NA,NA,NA,NA,NA
2008,1,30,3,1801,1805,2312,2335,WN,3493,N458WN,191,210,181,-23,-4,LAX,STL,1593,3,7,0,,0,NA,NA,NA,NA,NA
2008,1,30,3,834,835,934,940,WN,791,N391SW,60,65,51,-6,-1,LIT,DAL,296,3,6,0,,0,NA,NA,NA,NA,NA
2008,1,30,3,1133,1135,1235,1235,WN,27,N661SW,62,60,51,0,-2,MAF,DAL,319,3,8,0,,0,NA,NA,NA,NA,NA
2008,1,30,3,1327,1330,1553,1615,WN,331,N384SW,146,165,125,-22,-3,MCO,CLE,895,7,14,0,,0,NA,NA,NA,NA,NA
2008,1,30,3,1041,1045,1128,1145,WN,2875,N654SW,47,60,37,-17,-4,MCO,FLL,178,2,8,0,,0,NA,NA,NA,NA,NA
2008,1,30,3,1157,1200,1443,1455,WN,1530,N394SW,106,115,93,-12,-3,MDW,BDL,777,5,8,0,,0,NA,NA,NA,NA,NA
2008,1,30,3,758,745,907,905,WN,785,N452WN,69,80,54,2,13,MDW,BNA,395,6,9,0,,0,NA,NA,NA,NA,NA
2008,1,30,3,821,805,1021,1010,WN,891,N729SW,60,65,47,11,16,MDW,CLE,307,6,7,0,,0,NA,NA,NA,NA,NA
2008,1,30,3,1643,1625,1839,1835,WN,1465,N777QC,56,70,41,4,18,MDW,DTW,229,6,9,0,,0,NA,NA,NA,NA,NA
2008,1,30,3,824,825,1143,1200,WN,1051,N734SA,139,155,128,-17,-1,MDW,TPA,997,3,8,0,,0,NA,NA,NA,NA,NA
2008,1,30,3,630,620,945,950,WN,2458,N727SW,135,150,124,-5,10,MDW,TPA,997,3,8,0,,0,NA,NA,NA,NA,NA
2008,1,30,3,639,640,841,845,WN,459,N791SW,122,125,102,-4,-1,OAK,SEA,671,5,15,0,,0,NA,NA,NA,NA,NA
2008,1,30,3,1926,1930,2038,2050,WN,2560,N363SW,72,80,60,-12,-4,OMA,MDW,423,5,7,0,,0,NA,NA,NA,NA,NA
2008,1,30,3,1404,1355,1627,1635,WN,1138,N734SA,143,160,131,-8,9,PBI,ISP,1052,4,8,0,,0,NA,NA,NA,NA,NA
2008,1,30,3,1559,1600,1904,1900,WN,54,N508SW,245,240,227,4,-1,PHL,HOU,1335,2,16,0,,0,NA,NA,NA,NA,NA
2008,1,30,3,750,755,1038,1025,WN,1771,N362SW,168,150,127,13,-5,PHL,JAX,742,4,37,0,,0,NA,NA,NA,NA,NA
2008,1,30,3,1840,1835,1959,2000,WN,2133,N519SW,79,85,50,-1,5,PHL,PIT,267,5,24,0,,0,NA,NA,NA,NA,NA
2008,1,30,3,1347,1345,1644,1650,WN,784,N318SW,177,185,160,-6,2,PHL,RSW,992,3,14,0,,0,NA,NA,NA,NA,NA
2008,1,30,3,1630,1630,1637,1635,WN,1660,N282WN,67,65,51,2,0,PHX,LAS,256,3,13,0,,0,NA,NA,NA,NA,NA
2008,1,30,3,1835,1835,1928,1930,WN,1685,N216WR,53,55,39,-2,0,RNO,OAK,180,5,9,0,,0,NA,NA,NA,NA,NA
2008,1,30,3,659,705,1227,1300,WN,3164,N740SW,208,235,194,-33,-6,SAN,MDW,1728,4,10,0,,0,NA,NA,NA,NA,NA
2008,1,30,3,1359,1335,1524,1505,WN,1386,N763SW,85,90,72,19,24,SAN,OAK,446,5,8,0,,0,0,0,2,0,17
2008,1,30,3,1103,1040,1225,1220,WN,1093,N620SW,82,100,69,5,23,SEA,RNO,564,2,11,0,,0,NA,NA,NA,NA,NA
2008,1,30,3,1133,1135,1300,1300,WN,3050,N434WN,87,85,61,0,-2,SFO,LAS,414,6,20,0,,0,NA,NA,NA,NA,NA
2008,1,30,3,1105,1105,1201,1205,WN,523,N775SW,56,60,44,-4,0,SJC,BUR,296,3,9,0,,0,NA,NA,NA,NA,NA
2008,1,30,3,2121,2100,2223,2210,WN,2561,N359SW,62,70,48,13,21,SJC,LAX,308,5,9,0,,0,NA,NA,NA,NA,NA
2008,1,30,3,1550,1555,1948,1955,WN,495,N616SW,178,180,155,-7,-5,SLC,MDW,1258,8,15,0,,0,NA,NA,NA,NA,NA
2008,1,30,3,2046,2045,2141,2155,WN,2297,N425LV,55,70,47,-14,1,SMF,BUR,358,2,6,0,,0,NA,NA,NA,NA,NA
2008,1,30,3,802,805,911,915,WN,1518,N520SW,69,70,59,-4,-3,STL,OMA,342,3,7,0,,0,NA,NA,NA,NA,NA
2008,1,30,3,1250,1245,1338,1345,WN,541,N689SW,48,60,37,-7,5,TPA,FLL,197,3,8,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,1430,1430,1702,1705,WN,45,N438WN,92,95,83,-3,0,ABQ,DAL,580,2,7,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,2105,2030,2305,2230,WN,273,N622SW,60,60,46,35,35,ABQ,MAF,332,3,11,0,,0,0,0,0,0,35
2008,1,31,4,630,630,722,725,WN,1480,N777QC,52,55,39,-3,0,AUS,DAL,189,3,10,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,1652,1630,1744,1730,WN,41,N687SW,52,60,44,14,22,DAL,HOU,239,3,5,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,123,2105,212,2205,WN,103,N784SW,109,120,97,247,258,HOU,ELP,677,2,10,0,,0,10,0,0,0,237
2008,1,31,4,1319,1000,1724,1310,WN,7,N384SW,185,130,113,254,199,HOU,MCO,848,5,67,0,,0,35,0,55,0,164
2008,1,31,4,1120,910,1432,1135,WN,816,N614SW,192,145,174,177,130,HOU,MDW,937,6,12,0,,0,0,0,47,0,130
2008,1,31,4,1515,1500,2041,2010,WN,968,N279WN,206,190,159,31,15,LAS,STL,1372,8,39,0,,0,7,0,16,0,8
2008,1,31,4,1445,1440,1654,1655,WN,3068,N354SW,69,75,54,-1,5,LAX,PHX,370,3,12,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,1756,1745,1854,1850,WN,1352,N418WN,58,65,49,4,11,LBB,AUS,341,4,5,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,1141,1035,1418,1320,WN,827,N376SW,97,105,82,58,66,MDW,BWI,611,3,12,0,,0,0,32,0,0,26
2008,1,31,4,2216,2110,2336,2240,WN,2785,N663SW,80,90,70,56,66,MHT,BWI,377,3,7,0,,0,0,0,0,0,56
2008,1,31,4,632,635,803,805,WN,1368,N639SW,91,90,71,-2,-3,MHT,PHL,290,9,11,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,611,615,822,825,WN,1351,N713SW,71,70,50,-3,-4,ONT,PHX,325,4,17,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,1346,1345,1646,1650,WN,784,N675AA,180,185,162,-4,1,PHL,RSW,992,4,14,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,2025,2005,2213,2155,WN,2199,N903WN,108,110,95,18,20,RDU,TPA,587,3,10,0,,0,4,0,0,0,14
2008,1,31,4,645,645,745,740,WN,2730,N489WN,60,55,45,5,0,SAT,DAL,248,4,11,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,633,635,958,1015,WN,894,N401WN,145,160,125,-17,-2,SEA,DEN,1024,8,12,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,2032,1935,2122,2035,WN,3775,N236WN,50,60,41,47,57,SJC,BUR,296,2,7,0,,0,4,0,0,0,43
2008,1,31,4,1504,1500,1616,1620,WN,3683,N233LV,72,80,58,-4,4,SJC,LAS,386,6,8,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,2039,1940,2151,2050,WN,965,N739GB,72,70,53,61,59,SJC,LAX,308,6,13,0,,0,15,0,2,0,44
2008,1,31,4,748,745,1148,1145,WN,1743,N720WN,180,180,158,3,3,SLC,MDW,1258,5,17,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,2106,1640,2239,1805,WN,1281,N768SW,93,85,80,274,266,SNA,OAK,371,7,6,0,,0,226,0,8,0,40
2008,1,14,1,1346,1350,1714,1659,XE,104,N12163,148,129,121,15,-4,ONT,COS,789,17,10,0,,0,0,0,15,0,0
